fiscal_year,primary_address_line_1,State_code,X_COORDINATE,Y_COORDINATE,Long,Lat,Community_district,Council-district,Census_tract,Borough_block_lot,NTA,NTA_Name,Geographical_District_code,Administrative_District_Code,Administrative_District_Name,Community_district 1,Police_precinct
2020,1980 LAFAYETTE AVENUE,NY,1024125,238502,-73.85593,40.821218,209,18,1600,2036040039,BX09,Soundview-Castle Hill-Clason Point-Harding Park,8,8,NULL,209,43
2020,2780 RESERVOIR AVENUE,NY,1012719,255917,-73.897066,40.869061,207,11,40900,2032470070,BX28,Van Cortlandt Village,10,10,NULL,207,52
2020,500 EAST FORDHAM ROAD,NY,1015058,252424,-73.888625,40.859466,206,15,38700,2030590001,BX06,Belmont,10,10,NULL,206,48
2020,500 EAST FORDHAM ROAD,NY,1015157,252634,-73.8881,40.86,206,15,38700,2030590001,BX06,Belmont,10,10,COMMUNITY SCHOOL DISTRICT 10,206,48
2020,500 EAST FORDHAM ROAD,NY,1015058,252424,-73.888625,40.859466,206,15,38700,2030590001,BX06,Belmont,10,10,NULL,206,48
2020,500 EAST FORDHAM ROAD,NY,1015058,252424,-73.888625,40.859466,206,15,38700,2030590001,BX06,Belmont,10,10,NULL,206,48
2020,500 EAST FORDHAM ROAD,NY,1015058,252424,-73.888625,40.859466,206,15,38700,2030590001,BX06,Belmont,10,10,NULL,206,48
2020,100 WEST MOSHOLU PARKWAY SOUTH,NY,1014942,259890,-73.889011,40.879958,207,11,40900,2032510201,BX28,Van Cortlandt Village,10,10,NULL,207,52
2020,2780 RESERVOIR AVENUE,NY,1012719,255917,-73.897066,40.869061,207,11,40900,2032470070,BX28,Van Cortlandt Village,10,10,NULL,207,52
2020,1116 SHERIDAN AVENUE,NY,1007073,242362,-73.917526,40.831873,204,16,18102,2024560100,BX14,East Concourse-Concourse Village,9,9,COMMUNITY SCHOOL DISTRICT 09,204,44
2020,75 WEST 205 STREET,NY,1014942,259890,-73.889011,40.879958,207,11,40900,2032510201,BX28,Van Cortlandt Village,10,10,NULL,207,52
2020,1010 REV. J. A. POLITE AVENUE,NY,1012407,239180,-73.898265,40.823124,202,17,12901,2026980012,BX33,Longwood,12,12,NULL,202,41
2020,125 EAST 181 STREET,NY,1011045,250915,-73.903139,40.855337,205,14,23704,2031700001,BX40,Fordham South,10,10,COMMUNITY SCHOOL DISTRICT 10,205,46
2020,885 BOLTON AVENUE,NY,1022998,239122,-73.859998,40.822925,209,18,4200,2036440001,BX09,Soundview-Castle Hill-Clason Point-Harding Park,8,8,COMMUNITY SCHOOL DISTRICT 08,209,43
2020,250 EAST 164 STREET,NY,1007025,240954,-73.917705,40.828009,204,16,18302,2024460043,BX14,East Concourse-Concourse Village,9,9,COMMUNITY SCHOOL DISTRICT 09,204,44
2020,1980 LAFAYETTE AVENUE,NY,1024059,238892,-73.8562,40.8223,209,18,1600,2036040039,BX09,Soundview-Castle Hill-Clason Point-Harding Park,8,8,COMMUNITY SCHOOL DISTRICT 08,209,43
2020,1980 LAFAYETTE AVENUE,NY,1024125,238502,-73.85593,40.821218,209,18,1600,2036040039,BX09,Soundview-Castle Hill-Clason Point-Harding Park,8,8,NULL,209,43
2020,250 EAST 164 STREET,NY,1007025,240954,-73.917705,40.828009,204,16,18302,2024460043,BX14,East Concourse-Concourse Village,9,9,COMMUNITY SCHOOL DISTRICT 09,204,44
2020,750 BAYCHESTER AVENUE,NY,1030803,257757,-73.831669,40.874035,210,12,46201,2051410150,BX13,Co-op City,11,11,NULL,210,45
2020,1116 SHERIDAN AVENUE,NY,1007073,242362,-73.917526,40.831873,204,16,18102,2024560100,BX14,East Concourse-Concourse Village,9,9,COMMUNITY SCHOOL DISTRICT 09,204,44
2020,1550 VYSE AVENUE,NY,1015521,243215,-73.886995,40.834188,203,17,15700,2029960010,BX75,Crotona Park East,12,12,COMMUNITY SCHOOL DISTRICT 12,203,42
2020,120 EAST 184 STREET,NY,1011776,252431,-73.90049,40.859496,205,14,23703,2031720046,BX40,Fordham South,10,10,COMMUNITY SCHOOL DISTRICT 10,205,46
2020,22 MARBLE HILL AVENUE,NY,1009022,258135,-73.910426,40.875161,208,10,30900,0,MN01,Marble Hill-Inwood,10,84,OFFICE OF CHARTER SCHOOLS,208,50
2020,180 West 165th street,NY,1003677,243349,-73.929797,40.834599,204,8,18900,0,BX26,Highbridge,9,84,OFFICE OF CHARTER SCHOOLS,204,44
2020,3441 STEENWICK AVENUE,NY,1031088,260943,-73.830616,40.882778,212,12,46202,2052630192,BX13,Co-op City,11,11,COMMUNITY SCHOOL DISTRICT 11,212,47
2020,1180 TINTON AVENUE,NY,1011891,241104,-73.900121,40.828406,203,17,13500,2026720001,BX35,Morrisania-Melrose,12,12,COMMUNITY SCHOOL DISTRICT 12,203,42
2020,885 BOLTON AVENUE,NY,1022998,239122,-73.859998,40.822925,209,18,4200,2036440001,BX09,Soundview-Castle Hill-Clason Point-Harding Park,8,84,OFFICE OF CHARTER SCHOOLS,209,43
2020,192 EAST 151ST STREET,NY,1004345,238142,-73.927397,40.820298,204,8,63,2023480005,BX63,West Concourse,7,84,OFFICE OF CHARTER SCHOOLS,204,44
2020,650 HOLLYWOOD AVENUE,NY,1034596,240553,-73.818083,40.826794,210,13,15800,2054380001,BX52,Schuylerville-Throgs Neck-Edgewater Park,8,8,COMMUNITY SCHOOL DISTRICT 08,210,45
2020,2441 WALLACE AVENUE,NY,1021584,253392,-73.865028,40.862098,211,13,33000,2044320001,BX07,Bronxdale,11,11,COMMUNITY SCHOOL DISTRICT 11,211,49
2020,3177 WEBSTER AVENUE,NY,1018564,257153,-73.875375,40.872559,207,11,42500,2033530040,BX43,Norwood,10,75,CITYWIDE SPECIAL EDUCATION,207,52
2020,701 ST ANN'S AVENUE,NY,1008890,237443,-73.911,40.8184,201,17,7100,2023590240,BX34,Melrose South-Mott Haven North,7,7,COMMUNITY SCHOOL DISTRICT 07,201,40
2020,510 EAST 141 STREET,NY,1007111,234037,-73.917417,40.809023,201,8,3900,2022670015,BX39,Mott Haven-Port Morris,7,84,OFFICE OF CHARTER SCHOOLS,201,40
2020,370 Gerard Avenue,NY,1003640,236665,-73.929949,40.816245,201,8,6300,2023440110,BX63,West Concourse,7,84,OFFICE OF CHARTER SCHOOLS,201,40
2020,339 MORRIS AVENUE,NY,1004735,235732,-73.925995,40.813681,201,8,5100,2023330070,BX39,Mott Haven-Port Morris,7,84,OFFICE OF CHARTER SCHOOLS,201,40
2020,701 ST. ANNS AVENUE,NY,1008709,237324,-73.911633,40.818041,201,17,7100,2023590240,BX34,Melrose South-Mott Haven North,7,7,NULL,201,40
2020,99 TERRACE VIEW AVENUE,NY,1008396,258943,-73.912686,40.877379,208,10,30900,1022150080,MN01,Marble Hill-Inwood,10,10,COMMUNITY SCHOOL DISTRICT 10,208,50
2020,99 TERRACE VIEW AVENUE,NY,1008396,258943,-73.912686,40.877379,208,10,30900,1022150080,MN01,Marble Hill-Inwood,10,10,NULL,208,50
2020,1551 EAST 172ND STREET,NY,1017958,242606,-73.878191,40.832508,209,18,5600,2038640001,BX08,West Farms-Bronx River,12,12,NULL,209,43
2020,800 HOME STREET,NY,1011761,240567,-73.900593,40.826933,203,16,13100,2026710011,BX33,Longwood,12,12,NULL,203,42
2020,1010 REV. J. A. POLITE AVENUE,NY,1012407,239180,-73.898265,40.823124,202,17,12901,2026980012,BX33,Longwood,12,12,NULL,202,41
2020,1684 WHITE PLAINS ROAD,NY,1021575,246643,-73.865498,40.843531,211,13,23800,2040370001,BX37,Van Nest-Morris Park-Westchester Square,11,11,COMMUNITY SCHOOL DISTRICT 11,211,49
2020,800 HOME STREET,NY,1011761,240567,-73.900593,40.826933,203,16,13100,2026710011,BX33,Longwood,12,84,OFFICE OF CHARTER SCHOOLS,203,42
2020,4520 MATILDA AVENUE,NY,1024582,267629,-73.854402,40.901436,212,11,41400,2050800001,BX62,Woodlawn-Wakefield,11,11,COMMUNITY SCHOOL DISTRICT 11,212,47
2020,2545 GUNTHER AVENUE,NY,1029467,254041,-73.836525,40.863842,211,13,31000,2044930001,BX31,Allerton-Pelham Gardens,11,84,OFFICE OF CHARTER SCHOOLS,211,49
2020,116-118 EAST 169 STREET,NY,1007120,244113,-73.91735,40.836679,204,16,22102,2024660011,BX63,West Concourse,9,84,OFFICE OF CHARTER SCHOOLS,204,44
2020,681 KELLY STREET,NY,1011487,236612,-73.901599,40.816078,202,17,8300,2026860020,BX33,Longwood,8,84,OFFICE OF CHARTER SCHOOLS,202,41
2020,4140 HUTCHINSON RIVER PKWAY EA,NY,1032982,254132,-73.823816,40.864073,210,12,30200,2051350200,BX13,Co-op City,11,84,OFFICE OF CHARTER SCHOOLS,210,45
2020,3458 Third Avenue,NY,101015,241607,-73.906403,40.829793,203,16,1001,2026090002,BX01,Claremont-Bathgate,9,84,OFFICE OF CHARTER SCHOOLS,203,42
2020,677 EAST 141 STREET,NY,1008457,233635,-73.912557,40.807916,201,8,3300,2025710001,BX39,Mott Haven-Port Morris,7,84,OFFICE OF CHARTER SCHOOLS,201,40
2020,766 WESTCHESTER AVENUE,NY,1010760,237336,-73.904223,40.818069,201,17,79,2026760003,BX34,Melrose South-Mott Haven North,8,84,OFFICE OF CHARTER SCHOOLS,201,40
2020,450 SAINT PAUL'S PLACE,NY,1010546,243845,-73.90497,40.835934,203,16,14702,2029020001,BX01,Claremont-Bathgate,9,84,OFFICE OF CHARTER SCHOOLS,203,42
2020,701 ST. ANNS AVENUE,NY,1008709,237324,-73.911633,40.818041,201,17,7100,2023590240,BX34,Melrose South-Mott Haven North,7,7,NULL,201,40
2020,1500 PELHAM PARKWAY SOUTH,NY,1027677,251374,-73.843013,40.856531,211,13,29600,2042220005,BX49,Pelham Parkway,11,84,OFFICE OF CHARTER SCHOOLS,211,49
2020,609 JACKSON AVENUE,NY,1009502,236199,-73.908773,40.814952,201,8,73,2026230211,BX34,Melrose South-Mott Haven North,7,84,OFFICE OF CHARTER SCHOOLS,201,40
2020,1640 BRONXDALE AVE,NY,1023541,247174,-73.857989,40.845023,211,13,24400,2040910001,BX37,Van Nest-Morris Park-Westchester Square,11,11,COMMUNITY SCHOOL DISTRICT 11,211,49
2020,295 WEST  231 STREET,NY,0,0,0,0,208,11,28900,0,BX29,Spuyten Duyvil-Kingsbridge,10,84,OFFICE OF CHARTER SCHOOLS,208,50
2020,600 SAINT ANN'S AVENUE,NY,1008598,236164,-73.912038,40.814857,201,17,7300,2026160001,BX34,Melrose South-Mott Haven North,7,7,NULL,201,40
2020,240 EAST 172 STREET,NY,1008775,245072,-73.911366,40.839307,204,16,22500,2028170002,BX14,East Concourse-Concourse Village,9,9,COMMUNITY SCHOOL DISTRICT 09,204,44
2020,244 EAST 163 STREET,NY,1006660,240754,-73.919024,40.827461,204,16,18302,2024450006,BX14,East Concourse-Concourse Village,9,9,NULL,204,44
2020,925 ASTOR AVENUE,NY,1022774,252791,-73.860729,40.860443,211,13,32400,2043580001,BX07,Bronxdale,11,11,NULL,211,49
2020,925 ASTOR AVENUE,NY,1022774,252791,-73.860729,40.860443,211,13,32400,2043580001,BX07,Bronxdale,11,11,NULL,211,49
2020,1619 BOSTON ROAD,NY,1014525,243963,-73.890591,40.836245,203,17,15500,2029390093,BX75,Crotona Park East,12,12,NULL,203,42
2020,921 EAST 228TH STREET,NY,1024974,262923,-73.852714,40.888242,212,12,40400,2048640035,BX44,Williamsbridge-Olinville,11,11,NULL,212,47
2020,921 EAST 228TH STREET,NY,1024974,262923,-73.852714,40.888242,212,12,40400,2048640035,BX44,Williamsbridge-Olinville,11,11,NULL,212,47
2020,3630 THIRD AVENUE,NY,1010829,242956,-73.903951,40.833493,203,16,14701,2029250001,BX01,Claremont-Bathgate,9,9,NULL,203,42
2020,1440 STORY AVENUE,NY,1017135,238225,-73.881187,40.820486,209,17,2800,2036220018,BX09,Soundview-Castle Hill-Clason Point-Harding Park,8,8,NULL,209,43
2020,470 JACKSON AVENUE,NY,1009340,234778,-73.909363,40.811051,201,8,3500,2025780027,BX39,Mott Haven-Port Morris,7,7,NULL,201,40
2020,1300 BOYNTON AVENUE,NY,1017958,242606,-73.878191,40.832508,209,18,5600,2038640001,BX08,West Farms-Bronx River,12,12,NULL,209,43
2020,333 EAST 151 STREET,NY,1006407,237542,-73.919949,40.818645,201,17,6700,2024110022,BX34,Melrose South-Mott Haven North,7,7,NULL,201,40
2020,2474 CROTONA AVENUE,NY,1016758,250942,-73.882487,40.855392,206,15,39300,2031040007,BX06,Belmont,10,10,NULL,206,48
2020,1710 WEBSTER AVENUE,NY,1011097,246511,-73.902969,40.84325,203,15,16500,2028980001,BX01,Claremont-Bathgate,9,9,NULL,203,42
2020,730 CONCOURSE VILLAGE WEST,NY,1005737,238701,-73.922366,40.821828,204,17,6100,2024430078,BX14,East Concourse-Concourse Village,7,7,NULL,204,44
2020,3750 BAYCHESTER AVENUE,NY,1028579,262113,-73.839682,40.886002,212,12,48400,2049350001,BX03,Eastchester-Edenwald-Baychester,11,11,COMMUNITY SCHOOL DISTRICT 11,212,47
2020,965 LONGWOOD AVENUE,NY,1012517,237219,-73.897876,40.817741,202,17,8700,2027100001,BX33,Longwood,8,8,NULL,202,41
2020,1827 ARCHER STREET,NY,1021318,244667,-73.866038,40.838151,209,18,21601,2039210030,BX08,West Farms-Bronx River,12,12,COMMUNITY SCHOOL DISTRICT 12,209,43
2020,3750 BAYCHESTER AVENUE,NY,1028579,262113,-73.839682,40.886002,212,12,48400,2049350001,BX03,Eastchester-Edenwald-Baychester,11,11,COMMUNITY SCHOOL DISTRICT 11,212,47
2020,1827 ARCHER STREET,NY,1021318,244667,-73.866038,40.838151,209,18,21601,2039210030,BX08,West Farms-Bronx River,12,12,COMMUNITY SCHOOL DISTRICT 12,209,43
2020,1440 STORY AVENUE,NY,1017135,238225,-73.881187,40.820486,209,17,2800,2036220018,BX09,Soundview-Castle Hill-Clason Point-Harding Park,8,8,NULL,209,43
2020,1500 PELHAM PARKWAY SOUTH,NY,1027677,251374,-73.843013,40.856531,211,13,29600,2042220005,BX49,Pelham Parkway,11,84,OFFICE OF CHARTER SCHOOLS,211,49
2020,99 TERRACE VIEW AVENUE,NY,1008396,258943,-73.912686,40.877379,208,10,30900,1022150080,MN01,Marble Hill-Inwood,10,84,OFFICE OF CHARTER SCHOOLS,208,50
2020,1980 LAFAYETTE AVENUE,NY,1024125,238502,-73.85593,40.821218,209,18,1600,2036040039,BX09,Soundview-Castle Hill-Clason Point-Harding Park,8,8,COMMUNITY SCHOOL DISTRICT 08,209,43
2020,925 ASTOR AVENUE,NY,1022774,252791,-73.860729,40.860443,211,13,32400,2043580001,BX07,Bronxdale,11,11,COMMUNITY SCHOOL DISTRICT 11,211,49
2020,925 ASTOR AVENUE,NY,1022774,252791,-73.860729,40.860443,211,13,32400,2043580001,BX07,Bronxdale,11,11,NULL,211,49
2020,1110 BOSTON ROAD,NY,1010840,240756,-73.90392,40.827455,203,16,13500,2026340001,BX35,Morrisania-Melrose,9,9,NULL,203,42
2020,800 EAST GUN HILL ROAD,NY,1022511,258157,-73.861649,40.875172,212,12,37200,2046330040,BX44,Williamsbridge-Olinville,11,11,NULL,212,47
2020,800 EAST GUN HILL ROAD,NY,1022511,258157,-73.861649,40.875172,212,12,37200,2046330040,BX44,Williamsbridge-Olinville,11,11,NULL,212,47
2020,99 TERRACE VIEW AVENUE,NY,1008396,258943,-73.912686,40.877379,208,10,30900,1022150080,MN01,Marble Hill-Inwood,10,10,NULL,208,50
2020,730 CONCOURSE VILLAGE WEST,NY,1005737,238701,-73.922366,40.821828,204,17,6100,2024430078,BX14,East Concourse-Concourse Village,7,7,NULL,204,44
2020,730 CONCOURSE VILLAGE WEST,NY,1005737,238701,-73.922366,40.821828,204,17,6100,2024430078,BX14,East Concourse-Concourse Village,7,7,NULL,204,44
2020,2780 RESERVOIR AVENUE,NY,1012719,255917,-73.897066,40.869061,207,11,40900,2032470070,BX28,Van Cortlandt Village,10,10,NULL,207,52
2020,1300 BOYNTON AVENUE,NY,1017958,242606,-73.878191,40.832508,209,18,5600,2038640001,BX08,West Farms-Bronx River,12,12,NULL,209,43
2020,339 MORRIS AVENUE,NY,1004735,235732,-73.925995,40.813681,201,8,5100,2023330070,BX39,Mott Haven-Port Morris,7,7,NULL,201,40
2020,99 TERRACE VIEW AVENUE,NY,1008396,258943,-73.912686,40.877379,208,10,30900,1022150080,MN01,Marble Hill-Inwood,10,84,OFFICE OF CHARTER SCHOOLS,208,50
2020,423 East 138th Street,NY,1005874,233916,-73.921888,40.808703,201,8,3900,0,BX39,Mott Haven-Port Morris,7,84,OFFICE OF CHARTER SCHOOLS,201,40
2020,1501 JEROME AVENUE,NY,1007429,246415,-73.916084,40.842503,204,14,20900,2028590077,BX63,West Concourse,9,9,COMMUNITY SCHOOL DISTRICT 09,204,44
2020,2441 WALLACE AVENUE,NY,1021584,253392,-73.865028,40.862098,211,13,33000,2044320001,BX07,Bronxdale,11,11,COMMUNITY SCHOOL DISTRICT 11,211,49
2020,455 SOUTHERN BLVD,NY,1009848,234640,-73.907528,40.810671,201,8,3500,2025760026,BX39,Mott Haven-Port Morris,7,7,NULL,201,40
2020,3000 EAST TREMONT AVENUE,NY,1028637,245271,-73.839583,40.839775,210,13,19400,2053680001,BX52,Schuylerville-Throgs Neck-Edgewater Park,11,8,NULL,210,45
2020,900 TINTON AVENUE,NY,1011127,238668,-73.902892,40.821723,203,17,13300,2026680001,BX35,Morrisania-Melrose,8,8,NULL,203,42
2020,1440 STORY AVENUE,NY,1017135,238225,-73.881187,40.820486,209,17,2800,2036220018,BX09,Soundview-Castle Hill-Clason Point-Harding Park,8,8,COMMUNITY SCHOOL DISTRICT 08,209,43
2020,1980 LAFAYETTE AVENUE,NY,1024125,238502,-73.85593,40.821218,209,18,1600,2036040039,BX09,Soundview-Castle Hill-Clason Point-Harding Park,8,8,NULL,209,43
2020,1111 PUGSLEY AVENUE,NY,1023580,241392,-73.857882,40.829153,209,18,4001,2037900040,BX55,Soundview-Bruckner,8,8,COMMUNITY SCHOOL DISTRICT 08,209,43
2020,965 LONGWOOD AVENUE,NY,1012517,237219,-73.897876,40.817741,202,17,8700,2027100001,BX33,Longwood,8,8,COMMUNITY SCHOOL DISTRICT 08,202,41
2020,240 EAST 172 STREET,NY,1008775,245072,-73.911366,40.839307,204,16,22500,2028170002,BX14,East Concourse-Concourse Village,9,9,NULL,204,44
2020,2474 CROTONA AVENUE,NY,1016758,250942,-73.882487,40.855392,206,15,39300,2031040007,BX06,Belmont,10,10,NULL,206,48
2020,2545 GUNTHER AVENUE,NY,1029467,254041,-73.836525,40.863842,211,13,31000,2044930001,BX31,Allerton-Pelham Gardens,11,11,COMMUNITY SCHOOL DISTRICT 11,211,49
2020,1560 PURDY STREET,NY,1024869,244894,-73.853203,40.838759,209,18,22200,2039480055,BX46,Parkchester,11,11,COMMUNITY SCHOOL DISTRICT 11,209,43
2020,1865 MORRIS AVENUE,NY,1009420,248441,-73.909022,40.848552,205,14,23301,2028270001,BX41,Mount Hope,9,9,NULL,205,46
2020,3000 EAST TREMONT AVENUE,NY,1028637,245271,-73.839583,40.839775,210,13,19400,2053680001,BX52,Schuylerville-Throgs Neck-Edgewater Park,11,8,COMMUNITY SCHOOL DISTRICT 08,210,45
2020,1600 WEBSTER AVENUE,NY,1010715,245522,-73.904353,40.840536,203,16,16700,2028970005,BX01,Claremont-Bathgate,9,9,COMMUNITY SCHOOL DISTRICT 09,203,42
2020,270 EAST 167 STREET,NY,1007952,242417,-73.91435,40.832022,204,16,17500,2024380050,BX14,East Concourse-Concourse Village,9,9,COMMUNITY SCHOOL DISTRICT 09,204,44
2020,2225 WEBSTER AVENUE,NY,1012632,250523,-73.897404,40.854257,205,15,37900,2031430043,BX41,Mount Hope,10,10,COMMUNITY SCHOOL DISTRICT 10,205,46
2020,240 EAST 172 STREET,NY,1008775,245072,-73.911366,40.839307,204,16,22500,2028170002,BX14,East Concourse-Concourse Village,9,9,COMMUNITY SCHOOL DISTRICT 09,204,44
2020,149 EAST MOSHOLU PKWY N,NY,1017091,258749,-73.881245,40.876819,207,11,41900,2033360035,BX43,Norwood,10,10,COMMUNITY SCHOOL DISTRICT 10,207,52
2020,149 EAST MOSHOLU PKWY N,NY,1017091,258749,-73.881245,40.876819,207,11,41900,2033360035,BX43,Norwood,10,10,COMMUNITY SCHOOL DISTRICT 10,207,52
2020,333 EAST 151 STREET,NY,1006407,237542,-73.919949,40.818645,201,17,6700,2024110022,BX34,Melrose South-Mott Haven North,7,7,COMMUNITY SCHOOL DISTRICT 07,201,40
2020,500 EAST FORDHAM ROAD,NY,1015058,252424,-73.888625,40.859466,206,15,38700,2030590001,BX06,Belmont,10,10,COMMUNITY SCHOOL DISTRICT 10,206,48
2020,3750 BAYCHESTER AVENUE,NY,1028579,262113,-73.839682,40.886002,212,12,48400,2049350001,BX03,Eastchester-Edenwald-Baychester,11,11,COMMUNITY SCHOOL DISTRICT 11,212,47
2020,1804 HOLLAND AVENUE,NY,1021835,247490,-73.864154,40.845897,211,15,23200,2040520007,BX37,Van Nest-Morris Park-Westchester Square,11,84,OFFICE OF CHARTER SCHOOLS,211,49
2020,1010 REV POLITE AVENUE,NY,1012239,239328,0,0,202,17,12901,2026980012,BX33,Longwood,12,12,COMMUNITY SCHOOL DISTRICT 12,202,41
2020,730 CONCOURSE VILLAGE WEST,NY,1005737,238701,-73.922366,40.821828,204,17,6100,2024430078,BX14,East Concourse-Concourse Village,7,84,OFFICE OF CHARTER SCHOOLS,204,44
2020,1028 WHITE PLAINS ROAD,NY,1023100,240588,-73.859622,40.826949,209,18,4001,2037330005,BX55,Soundview-Bruckner,8,8,COMMUNITY SCHOOL DISTRICT 08,209,43
2020,600 SAINT ANN'S AVENUE,NY,1008598,236164,-73.912038,40.814857,201,17,7300,2026160001,BX34,Melrose South-Mott Haven North,7,7,COMMUNITY SCHOOL DISTRICT 07,201,40
2020,416 WILLIS AVENUE,NY,1006401,235510,-73.919979,40.813077,201,8,4300,0,BX39,Mott Haven-Port Morris,7,84,OFFICE OF CHARTER SCHOOLS,201,40
2020,452 COLLEGE AVENUE,NY,1005984,236327,-73.921481,40.815311,201,8,5100,2023260023,BX39,Mott Haven-Port Morris,7,84,OFFICE OF CHARTER SCHOOLS,201,NULL
2020,1180 TINTON AVENUE,NY,1011891,241104,-73.900121,40.828406,203,17,13500,2026720001,BX35,Morrisania-Melrose,12,84,OFFICE OF CHARTER SCHOOLS,203,42
2020,3458 Third Avenue,NY,101015,241607,-73.906403,40.829793,203,16,1001,2026090002,BX01,Claremont-Bathgate,9,84,OFFICE OF CHARTER SCHOOLS,203,42
2020,3956 CARPENTER AVENUE,NY,1022151,262958,-73.862924,40.888351,212,12,39400,2048260043,BX44,Williamsbridge-Olinville,11,84,OFFICE OF CHARTER SCHOOLS,212,47
2020,3120 Corlear Avenue,NY,1009886,260165,-73.907295,40.880738,208,11,28900,0,BX29,Spuyten Duyvil-Kingsbridge,10,84,OFFICE OF CHARTER SCHOOLS,208,50
2020,1000 TELLER AVENUE,NY,1008032,240747,-73.914067,40.827438,204,16,17300,2024240001,BX14,East Concourse-Concourse Village,9,9,COMMUNITY SCHOOL DISTRICT 09,204,44
2020,1000 TELLER AVENUE,NY,1008032,240747,-73.914067,40.827438,204,16,17300,2024240001,BX14,East Concourse-Concourse Village,9,9,COMMUNITY SCHOOL DISTRICT 09,204,44
2020,700 EAST 179 STREET,NY,1014794,247592,-73.889602,40.846205,206,17,37100,2030920014,BX17,East Tremont,12,12,COMMUNITY SCHOOL DISTRICT 12,206,48
2020,850 BAYCHESTER AVENUE,NY,1030803,257757,-73.831669,40.874035,210,12,46201,2051410150,BX13,Co-op City,11,75,CITYWIDE SPECIAL EDUCATION,210,45
2020,1300 BOYNTON AVENUE,NY,1017958,242606,-73.878191,40.832508,209,18,5600,2038640001,BX08,West Farms-Bronx River,12,84,OFFICE OF CHARTER SCHOOLS,209,43
2020,2246 JEROME AVENUE,NY,1010871,251860,-73.903764,40.857932,205,14,23900,2031860049,BX40,Fordham South,10,84,OFFICE OF CHARTER SCHOOLS,205,46
2020,685 EAST 182 STREET,NY,1015416,249484,-73.887345,40.851395,206,15,39100,2030850030,BX06,Belmont,10,84,OFFICE OF CHARTER SCHOOLS,206,48
2020,333 EAST 151 STREET,NY,1006407,237542,-73.919949,40.818645,201,17,6700,2024110022,BX34,Melrose South-Mott Haven North,7,7,NULL,201,40
2020,1164 Garrison Avenue,NY,1015197,238082,-73.88819,40.820102,202,17,115.02,2027610030,BX27,Hunts Point,8,84,OFFICE OF CHARTER SCHOOLS,202,41
2020,3956 CARPENTER AVENUE,NY,1022151,262958,-73.862924,40.888351,212,12,39400,2048260043,BX44,Williamsbridge-Olinville,11,84,OFFICE OF CHARTER SCHOOLS,212,47
2020,222 ALEXANDER AVENUE,NY,1005054,234195,-73.924847,40.809462,201,8,2300,2022980101,BX39,Mott Haven-Port Morris,7,84,OFFICE OF CHARTER SCHOOLS,201,40
2020,860 Forest Avenue,NY,1010517,238352,-73.905097,40.820858,112,17,77,2026570003,BX34,Melrose South-Mott Haven North,7,84,OFFICE OF CHARTER SCHOOLS,112,40
2020,423 East 138th Street,NY,1005874,233916,-73.921888,40.808703,201,8,3900,0,BX39,Mott Haven-Port Morris,7,84,OFFICE OF CHARTER SCHOOLS,201,40
2020,650 GRAND CONCOURSE,NY,1004996,238056,-73.925045,40.820059,204,17,6100,2024430053,BX14,East Concourse-Concourse Village,7,84,OFFICE OF CHARTER SCHOOLS,204,44
2020,1090 Close Avenue,NY,1016937,239913,-73.881894,40.825121,209,17,5200,2037107501,BX55,Soundview-Bruckner,8,84,OFFICE OF CHARTER SCHOOLS,209,NULL
2020,250 EAST 156 STREET,NY,1006076,238973,-73.92114,40.822574,204,17,6100,2024430190,BX14,East Concourse-Concourse Village,7,84,OFFICE OF CHARTER SCHOOLS,204,44
2020,470 JACKSON AVENUE,NY,1009340,234778,-73.909363,40.811051,201,8,3500,2025780027,BX39,Mott Haven-Port Morris,7,84,OFFICE OF CHARTER SCHOOLS,201,40
2020,2246 JEROME AVENUE,NY,1010871,251860,-73.903764,40.857932,205,14,23900,2031860049,BX40,Fordham South,10,84,OFFICE OF CHARTER SCHOOLS,205,46
2020,2246 JEROME AVENUE,NY,1010871,251860,-73.903764,40.857932,205,14,23900,2031860049,BX40,Fordham South,10,84,OFFICE OF CHARTER SCHOOLS,205,46
